ID,Cow ID,Date,Ruminating(min),Eating(min),Sitting(min),Standing(min),Coughing(count),Resting(min),Activity Rate,Mounting(count),Sniffing,Heat Detection(count),SIT+STAND(min),Data Collection Rate(%)
8,COW-10000252,12/06/2025,408.3333,154.6667,846.3333,594.1667,12,195,66.48361705677192,8,124.2756746,0,1440.5,100
8,COW-10000252,13/06/2025,310.1667,279.1667,739.1667,701.3333,2,217.6667,100.61772274223449,12,154.9817363434915,0,1440.5,100
8,COW-10000252,14/06/2025,422.5,229.8333,784,656.8333,2,166.1667,84.46371687651369,12,141.06153533388382,0,1440.8333,100
8,COW-10000252,15/06/2025,211.8333,361.5,697.6667,743.1667,0,311.6667,97.49470642689958,10,159.62223112548688,0,1440.8333,100
8,COW-10000252,16/06/2025,299.1667,282.1667,767.6667,671.1667,3,267.1667,94.26727453996473,4,154.97497338540555,0,1438.8333,100
8,COW-10000252,17/06/2025,328,154.3333,857.5,583.1667,7,276.6667,62.33825698,2,112.48804257457756,0,1440.6667,100
8,COW-10000252,18/06/2025,322.1667,171.3333,766.8333,673.6667,2,248.8333,67.56225296,1,130.33426592199115,0,1440.5,100
8,COW-10000252,19/06/2025,288.3333,121.8333,829,611.8333,4,246.8333,56.8313635,1,111.86843735279548,0,1440.8333,100
8,COW-10000252,20/06/2025,301.5,135.6667,742.3333,698.5,0,249,60.30743217578576,2,129.28666687894238,0,1440.8333,100
8,COW-10000252,21/06/2025,308,158.3333,699.1667,741.3333,2,255,61.944278044845724,6,130.90435885643774,0,1440.5,100
8,COW-10000252,22/06/2025,299.6667,170.3333,703.1667,737.5,4,246.8333,62.376993365554775,2,122.93523182090043,0,1440.6667,100
8,COW-10000252,23/06/2025,339.5,207.1667,777.8333,662.8333,4,272.1667,67.87517881238973,1,119.12162415355733,0,1440.6667,100
8,COW-10000252,24/06/2025,411.1667,247.5,751.6667,688.8333,2,183.3333,78.23839806633167,0,131.34497108799323,0,1440.5,100
8,COW-10000252,25/06/2025,471.8333,281.8333,681.3333,759.1667,0,128.6667,83.07279322636455,4,143.55369628779138,0,1440.5,100
8,COW-10000252,26/06/2025,450,233.1667,828.1667,612.3333,2,178,70.19171161644991,5,122.69410267205036,0,1440.5,100
8,COW-10000252,27/06/2025,367.3333,140.3333,846.8333,594,2,248.1667,60.645291983150486,0,103.52303835337669,0,1440.8333,100
8,COW-10000252,28/06/2025,334,116.1667,778.3333,662,2,280.6667,58.849148369585855,3,112.95141993891005,0,1440.3333,100
8,COW-10000252,29/06/2025,181.1667,124.3333,619.1667,821.6667,0,263.3333,63.91349330921957,2,133.0238565121723,0,1440.8333,100
8,COW-10000252,30/06/2025,202.3333,143.6667,647.3333,793.3333,6,264.5,65.68009439633434,3,135.39251762647865,0,1440.6667,100
8,COW-10000252,01/07/2025,209.1667,120.6667,637.6667,803,3,274.8333,63.33234604284312,2,125.94376245840233,0,1440.6667,100
8,COW-10000252,02/07/2025,140,163.6667,637.1667,803.5,2,311.8333,70.18887408184597,8,139.11579437467688,0,1440.6667,100
8,COW-10000252,03/07/2025,161.5,198.3333,596,844.6667,2,212.1667,77.29561561679796,2,155.8839794884452,0,1440.6667,100
8,COW-10000252,04/07/2025,208.3333,171,722.3333,718.5,11,251.6667,66.00489898028576,3,120.57268662284467,0,1440.8333,100
8,COW-10000252,05/07/2025,139.5,164.6667,721,719.5,6,284,61.22741328474135,3,124.02983346250781,0,1440.5,100
8,COW-10000252,06/07/2025,101,136.5,632,808.3333,0,269.5,65.85989120684683,6,147.52356205458887,0,1440.3333,100
8,COW-10000252,07/07/2025,142,114.3333,633.3333,807.1667,0,187,65.68505596675959,6,146.3159329221161,0,1440.5,100
8,COW-10000252,08/07/2025,79.8333,69.1667,709.1667,731.6667,5,290,54.23707413769927,3,122.6946275312822,0,1440.8333,100
8,COW-10000252,09/07/2025,24.6667,120.8333,653.1667,787.6667,0,308.6667,64.27784841,3,149.75777691675103,0,1440.8333,100
8,COW-10000252,10/07/2025,63.8333,101.3333,659.1667,781.5,5,241.6667,62.387674341373895,3,142.27556540203668,0,1440.6667,100
8,COW-10000252,11/07/2025,37.1667,135.6667,710.5,729.8333,4,307.3333,62.80793274533167,5,138.3793858018525,0,1440.3333,100
8,COW-10000252,12/07/2025,18.6667,167.3333,598.3333,842.5,2,254.6667,70.72172720243367,23,154.4499587792065,0,1440.8333,100
8,COW-10000252,13/07/2025,29.8333,162.1667,603.8333,836.8333,6,245.6667,70.70828799239356,2,160.5103189997075,0,1440.6667,100
8,COW-10000252,14/07/2025,67.3333,178.3333,708,732.6667,14,239.3333,65.97208456439257,0,138.09478897454835,0,1440.6667,100
8,COW-10000252,15/07/2025,189.5,205.3333,664.8333,626.6667,2,207.1667,76.74589091384776,4,152.24423361126108,0,1291.5,90
8,COW-10000252,16/07/2025,255.1667,123,752.3333,688.5,2,223.5,61.585270808293274,5,132.07911679481344,0,1440.8333,100
8,COW-10000252,17/07/2025,82.6667,170.1667,657.5,783.3333,4,226.5,68.54887020360397,6,139.98469946769154,0,1440.8333,100
8,COW-10000252,18/07/2025,153.6667,306.3333,630.8333,809.5,0,210.3333,109.66654478469067,16,171.08337598331437,0,1440.3333,100
8,COW-10000252,19/07/2025,316,170.6667,724.3333,716.5,6,157.6667,91.90176595463926,14,164.93154683507476,0,1440.8333,100
8,COW-10000252,20/07/2025,321.3333,203.6667,648,792.6667,0,124.1667,99.67482943,9,183.1515368793034,0,1440.6667,100
8,COW-10000252,21/07/2025,340.5,283.8333,655.8333,785,2,48.8333,111.2869302232256,7,185.1748572283911,0,1440.8333,100
8,COW-10000252,22/07/2025,286.6667,105,660.8333,779.8333,2,113.6667,74.04105786204835,8,141.48838257469663,0,1440.6667,100
8,COW-10000252,23/07/2025,154.3333,90.3333,647.5,793.3333,0,239,73.21111843446695,6,139.3328396083993,0,1440.8333,100
8,COW-10000252,24/07/2025,99.6667,69.6667,649.6667,791.1667,11,257.6667,76.90130920586661,15,152.46616381175812,0,1440.8333,100
8,COW-10000252,25/07/2025,47,97.6667,752,688.6667,4,300.8333,71.68814804,10,138.2788746459569,0,1440.6667,100
8,COW-10000252,26/07/2025,41.8333,129.8333,740.5,700.1667,0,279.8333,69.76757049560547,17,132.3939546315221,0,1440.6667,100
8,COW-10000252,27/07/2025,86.8333,127,674,766.8333,6,189.8333,72.17977841,7,138.8746911904383,0,1440.8333,100
8,COW-10000252,28/07/2025,233.8333,408.3333,677.5,763.3333,0,250,118.1842539022257,13,189.90074215078712,0,1440.8333,100
8,COW-10000252,29/07/2025,350.8333,112.3333,865.1667,575.3333,4,185.5,57.96119464846461,3,102.70230421158749,0,1440.5,100
8,COW-10000252,30/07/2025,154.3333,99.6667,887.5,553,0,335.3333,56.66225519415324,2,100.04374281090882,0,1440.5,100
8,COW-10000252,31/07/2025,109.6667,122.3333,796.3333,644.5,2,255.6667,66.06512431756413,10,119.11438528825397,0,1440.8333,100
8,COW-10000252,01/08/2025,223.6667,119.6667,756.6667,684,0,247.3333,61.96448691075513,3,122.85323761117398,0,1440.6667,100
8,COW-10000252,02/08/2025,258.1667,127.8333,839.1667,601.5,2,270.6667,60.41823685,6,109.87597041966352,0,1440.6667,100
8,COW-10000252,03/08/2025,186,153.1667,679.8333,761,0,262.1667,74.88114891250814,31,142.32137389373338,20,1440.8333,100
8,COW-10000252,04/08/2025,176.8333,142.8333,733,707.8333,4,220.6667,69.97994479,12,133.03940467988915,0,1440.8333,100
8,COW-10000252,05/08/2025,243.6667,123,829.8333,611,0,229.3333,58.767788720999654,4,114.3157178366922,0,1440.8333,100
8,COW-10000252,06/08/2025,302,333.3333,740.3333,700.3333,2,241.3333,101.1229065026138,4,159.75952530172015,0,1440.6667,100
8,COW-10000252,07/08/2025,302.1667,177.8333,885.6667,555.1667,2,218.8333,63.22152622591353,5,114.01508243046722,0,1440.8333,100
8,COW-10000252,08/08/2025,146.1667,190.1667,773.5,667.3333,11,365.1667,63.755738346062344,2,120.98118074923461,0,1440.8333,100
8,COW-10000252,09/08/2025,255.5,164.5,781.6667,658.8333,10,327.6667,61.40234196336405,0,108.13085963076965,0,1440.5,100
8,COW-10000252,10/08/2025,145,145.5,779.6667,661.1667,0,372.8333,52.00391570180051,1,102.43634044675899,0,1440.8333,100
8,COW-10000252,11/08/2025,234.1667,363,804,636.6667,2,305.3333,99.55211397565553,12,142.38541079637685,0,1440.6667,100
8,COW-10000252,12/08/2025,187.1667,114.6667,927.3333,513.1667,0,417.5,55.44918035145064,2,99.57587712067331,0,1440.5,100
8,COW-10000252,13/08/2025,269.5,239.3333,863.3333,577.5,0,312,67.16465124744704,5,112.69522528485662,0,1440.8333,100
8,COW-10000252,14/08/2025,255.8333,172.8333,825.5,615.1667,0,240.1667,59.620496087027945,3,111.46373763121923,0,1440.6667,100
8,COW-10000252,15/08/2025,153.8333,124.1667,1003.3333,437.5,5,435.1667,45.69464139568799,3,81.39475718752506,0,1440.8333,100
8,COW-10000252,16/08/2025,274.1667,170.3333,878.1667,562.6667,0,240.8333,62.236578346195074,3,109.34126821399907,0,1440.8333,100
8,COW-10000252,17/08/2025,254.6667,115.1667,923.3333,517.5,2,296,50.81619035887402,3,94.58304252425945,0,1440.8333,100
8,COW-10000252,18/08/2025,111.3333,174.1667,833.3333,607.3333,5,322.3333,57.41837336916661,4,104.76997841954618,0,1440.6667,100
8,COW-10000252,19/08/2025,181.3333,155,822.1667,618.6667,6,353.1667,56.10796774957413,2,108.61275720348104,0,1440.8333,100
8,COW-10000252,20/08/2025,164.3333,175.1667,696.1667,744.6667,3,261.6667,63.842828365610536,2,127.53564482689455,0,1440.8333,100
8,COW-10000252,21/08/2025,132,97,726.6667,714.1667,4,286.1667,59.28444512335809,9,117.44386184829173,0,1440.8333,100
8,COW-10000252,22/08/2025,121.1667,88.6667,663.1667,777,2,333.8333,60.83736723846975,13,130.4919547524776,0,1440.1667,100
8,COW-10000252,23/08/2025,135.5,171.5,776.1667,664.3333,3,358.8333,58.79821240646784,4,115.17598033709947,0,1440.5,100
8,COW-10000252,24/08/2025,144.1667,532,656.1667,784.6667,0,267.3333,115.23100918824443,6,164.39721422432612,0,1440.8333,100
8,COW-10000252,25/08/2025,259.1667,194.3333,898.1667,542.5,5,217.3333,59.785657721170395,2,105.2499586649925,0,1440.6667,100
8,COW-10000252,26/08/2025,211.6667,254,829.8333,611,0,322.1667,65.34646706170192,2,111.41316298048507,0,1440.8333,100
8,COW-10000252,27/08/2025,221,565.8333,587.6667,853.1667,0,192.5,121.16543932109985,12,174.72235283043565,0,1440.8333,100
8,COW-10000252,28/08/2025,311.8333,264.6667,881.8333,559,2,237,69.59856796485278,4,116.93194786477737,0,1440.8333,100
8,COW-10000252,29/08/2025,324.8333,269.5,892.6667,548,0,267.1667,71.55906579274924,10,119.7015730609832,0,1440.6667,100
8,COW-10000252,30/08/2025,296.8333,204.8333,839.6667,601.3333,0,274.8333,68.47990115,2,117.01018719824272,0,1441,100
8,COW-10000252,31/08/2025,268.1667,251.3333,785.1667,655.3333,0,261.5,73.70498871728803,4,127.78687582487147,0,1440.5,100
8,COW-10000252,01/09/2025,388.3333,212.1667,852,588.6667,0,262.3333,68.77331697074753,2,117.73840626981843,0,1440.6667,100
8,COW-10000252,02/09/2025,280.6667,246.8333,797.1667,643.3333,0,275.6667,73.91441419363767,3,133.21210780547034,0,1440.5,100
8,COW-10000252,03/09/2025,294,215,803.8333,636.8333,2,286.3333,69.77795814044605,2,127.50445169632438,0,1440.6667,100
8,COW-10000252,04/09/2025,404.8333,316.8333,794.3333,646.1667,0,210.3333,77.84907867,5,134.07869019001348,0,1440.5,100
8,COW-10000252,05/09/2025,274.5,228,838.1667,602.6667,4,307.8333,64.49359317071318,1,114.39889526146557,0,1440.8333,100
8,COW-10000252,06/09/2025,248.5,133.3333,826,614.6667,0,390.8333,56.204547502552124,1,102.36148603643217,0,1440.6667,100
8,COW-10000252,07/09/2025,214.8333,205.6667,840.1667,619.1667,0,329.8333,64.06963370172005,4,119.76696485904537,0,1459.3333,101
8,COW-10000252,08/09/2025,148,303.3333,555.5,704.3333,0,195.6667,88.98625328042769,5,158.39752415403328,0,1259.8333,87
8,COW-10000252,09/09/2025,305.8333,289.3333,803.1667,637.5,7,191.8333,79.76710999580182,1,136.24829395343616,0,1440.6667,100
8,COW-10000252,10/09/2025,316.5,297.5,799.1667,641.5,0,238,77.94761769807984,1,130.92027051423446,0,1440.6667,100
8,COW-10000252,11/09/2025,187,247.5,857.1667,583.6667,4,274.5,69.28431682244693,5,112.46126547791904,0,1440.8333,100
8,COW-10000252,12/09/2025,303.5,339.3333,703.1667,737.6667,0,201.5,86.20719828,2,147.4717451176111,0,1440.8333,100
8,COW-10000252,13/09/2025,418.8333,290.8333,741.5,699.3333,5,120,81.47235392476176,2,144.11945953611834,0,1440.8333,100
8,COW-10000252,14/09/2025,259,340.1667,804.3333,636.1667,0,241.8333,80.92235956,1,136.32386666156347,0,1440.5,100
8,COW-10000252,15/09/2025,430.5,348.1667,812.5,628.6667,2,140.8333,84.41769834279987,2,138.85662435754622,0,1441.1667,100
8,COW-10000252,16/09/2025,362,326.1667,896.5,544,4,284.1667,79.42831025084425,2,127.40679155769247,0,1440.5,100
8,COW-10000252,17/09/2025,281.1667,231.3333,909,531.8333,11,296.8333,66.41580903564594,5,110.35848652302978,0,1440.8333,100
8,COW-10000252,18/09/2025,239.3333,298.3333,848.3333,592.1667,4,361.6667,72.13551818890028,4,118.88703314584673,0,1440.5,100
8,COW-10000252,19/09/2025,289.8333,187,959.5,481.3333,4,361.3333,55.79391829853047,0,96.10262995444674,0,1440.8333,100
8,COW-10000252,20/09/2025,163.1667,123.8333,924.5,516.3333,0,465.6667,48.47623364,3,91.0255218,0,1440.8333,100
8,COW-10000252,21/09/2025,192,248.1667,755,685.8333,0,316.1667,70.45901385120328,3,124.4562084,0,1440.8333,100
8,COW-10000252,22/09/2025,313.5,424.8333,777,663.6667,3,185.8333,92.35947164546997,0,143.76472031170985,0,1440.6667,100
8,COW-10000252,23/09/2025,379.8333,347.8333,800.8333,640,0,193.8333,80.95775716,3,136.72704360745698,0,1440.8333,100
8,COW-10000252,24/09/2025,422.3333,284.1667,926.6667,514.1667,2,250.8333,67.72463963664703,0,109.74766982780707,0,1440.8333,100
8,COW-10000252,25/09/2025,308.5,312.8333,900.6667,540,2,343.6667,70.04915996,10,112.55891111811682,0,1440.6667,100
8,COW-10000252,26/09/2025,355.3333,241.8333,961.1667,479.5,0,322.6667,65.83092096,7,106.05536811277857,0,1440.6667,100
8,COW-10000252,27/09/2025,251,151.6667,885.1667,555.6667,0,385,65.32924497217164,2,114.9490948148102,0,1440.8333,100
8,COW-10000252,28/09/2025,384.1667,117.8333,877,563.8333,0,245.6667,68.56199145606655,7,124.29751248632711,0,1440.8333,100
8,COW-10000252,29/09/2025,255.1667,175.5,698.5,595.1667,0,196,85.85293824724157,9,144.99820436791825,0,1293.6667,90
9,COW-10000253,01/06/2025,384.6667,184.6667,774,666.8333,0,183.8333,76.88607754550138,10,141.1329666764285,0,1440.8333,100
9,COW-10000253,02/06/2025,229,180.5,729.8333,711,2,205.8333,83.77698226937535,4,153.83729179033728,0,1440.8333,100
9,COW-10000253,03/06/2025,293.6667,212.1667,837.5,603.3333,0,190.5,81.39992295944188,6,129.7510521063024,0,1440.8333,100
9,COW-10000253,04/06/2025,279.1667,198.8333,735.3333,704.6667,0,250.3333,68.44292252152054,3,113.08912135936596,0,1440,100
9,COW-10000253,05/06/2025,308.5,168.5,844.1667,596.6667,0,220,71.52911952356854,1,115.92509078317602,0,1440.8333,100
9,COW-10000253,06/06/2025,405.5,182.5,861.1667,579.3333,0,223,66.60281992449634,3,112.5260918142894,0,1440.5,100
9,COW-10000253,07/06/2025,402,115.5,822.6667,617.6667,0,239.5,57.27270824217846,1,97.57473430708585,0,1440.3333,100
9,COW-10000253,08/06/2025,304.6667,149.3333,782.8333,658,0,278.6667,63.33072638966708,3,108.11848161122646,0,1440.8333,100
9,COW-10000253,09/06/2025,404,195.8333,851.6667,589.1667,0,171.6667,76.42535707507952,4,123.67865408549356,0,1440.8333,100
9,COW-10000253,10/06/2025,353,154.6667,946.3333,494.5,11,258,65.16143788237872,1,103.71626404408708,0,1440.8333,100
9,COW-10000253,11/06/2025,298.6667,185,721.6667,718.8333,0,175,82.99561733257765,6,147.64829770456404,0,1440.5,100
9,COW-10000253,12/06/2025,477.5,187.3333,830,610.8333,4,148.3333,83.22805614923728,7,134.2260537442615,0,1440.8333,100
9,COW-10000253,13/06/2025,380.5,301.1667,720.5,720.1667,0,170.3333,111.81174077462511,23,153.59822502295103,4,1440.6667,100
9,COW-10000253,14/06/2025,398,257,788.5,652.3333,0,180.3333,98.76770683187085,13,148.40194040257646,0,1440.8333,100
9,COW-10000253,15/06/2025,334.3333,434,716.3333,724,2,225.6667,116.89942924713156,8,154.13909211144406,0,1440.3333,100
9,COW-10000253,16/06/2025,317.8333,290.6667,751.3333,689.3333,0,217,111.56800785091175,7,160.06729870910502,0,1440.6667,100
9,COW-10000253,17/06/2025,344.6667,163.1667,869.5,571.3333,2,225.3333,72.49489225053318,2,117.4927715347846,0,1440.8333,100
9,COW-10000253,18/06/2025,321.5,195.5,826.5,614.3333,2,223.3333,78.64868439,7,124.42444271266356,0,1440.8333,100
9,COW-10000253,19/06/2025,280.1667,122.1667,829.3333,611.5,0,200,66.14966448667492,4,114.34847530014187,0,1440.8333,100
9,COW-10000253,20/06/2025,314,137.5,837.1667,603.5,0,205,67.70893645915429,1,120.52499187704261,0,1440.6667,100
9,COW-10000253,21/06/2025,343,169.8333,835,605.6667,2,219.3333,69.37114336048217,7,115.73039606068765,0,1440.6667,100
9,COW-10000253,22/06/2025,389.3333,171.8333,807.8333,633.1667,0,168.6667,70.57120717401833,1,121.6103416335216,0,1441,100
9,COW-10000253,23/06/2025,449,237.5,834.5,606.1667,0,162,80.04457585848023,1,123.95214273222393,0,1440.6667,100
9,COW-10000253,24/06/2025,503.1667,275,795.5,647.6667,0,137.6667,88.15456952078401,5,137.9480654682019,0,1443.1667,100
9,COW-10000253,25/06/2025,489.6667,312,754.6667,684.8333,0,122.8333,95.34390706465008,2,150.6858512,0,1439.5,100
9,COW-10000253,26/06/2025,531.6667,337.8333,775.1667,665.3333,4,112.6667,97.89079165853147,4,150.98017752480897,0,1440.5,100
9,COW-10000253,27/06/2025,461.8333,180.1667,802.6667,638.1667,0,179.1667,76.92055573692345,0,133.1297476102742,0,1440.8333,100
9,COW-10000253,28/06/2025,351.1667,124.5,871,569.8333,0,221.1667,67.59722508551276,3,117.15906684835775,0,1440.8333,100
9,COW-10000253,29/06/2025,229.6667,144.8333,740.5,700.1667,0,233.3333,74.07831893702007,3,130.88631632150404,0,1440.6667,100
9,COW-10000253,30/06/2025,234.8333,168.1667,730.8333,709.6667,0,245.1667,73.21757704878135,4,128.56677985640982,0,1440.5,100
9,COW-10000253,01/07/2025,230.8333,174,720.1667,720,0,225.8333,76.52033266046094,5,132.09165509769917,0,1440.1667,100
9,COW-10000253,02/07/2025,180.8333,222.5,742.3333,698.3333,7,243.1667,76.75285717118177,3,137.4529195571045,0,1440.6667,100
9,COW-10000253,03/07/2025,209.3333,276.1667,704.6667,735.5,0,214.1667,86.25606932859152,4,158.29069068925466,0,1440.1667,100
9,COW-10000253,04/07/2025,323.8333,235.5,825.8333,614.6667,0,148.3333,78.88483310758164,2,146.14111694985624,0,1440.5,100
9,COW-10000253,05/07/2025,251.6667,290,749.6667,690.8333,2,206,78.48110323880235,3,147.60146595104058,0,1440.5,100
9,COW-10000253,06/07/2025,296.6667,152.1667,783,657.8333,2,233.1667,74.17743587107793,6,142.2408580173296,0,1440.8333,100
9,COW-10000253,07/07/2025,279.3333,159.5,702,738.6667,0,181.8333,78.44910007,4,151.3142274,0,1440.6667,100
9,COW-10000253,08/07/2025,174,89.3333,839.3333,601.5,4,256.5,59.700757796120406,2,118.9193280795325,0,1440.8333,100
9,COW-10000253,09/07/2025,69.3333,130,752.5,688.3333,2,261.6667,72.03521894429583,4,144.19978868209813,0,1440.8333,100
9,COW-10000253,10/07/2025,134.6667,124.8333,757.3333,683.1667,0,253.1667,68.27421602131963,3,134.22952290280858,0,1440.5,100
9,COW-10000253,11/07/2025,96.1667,164.5,826.5,614.3333,4,349.8333,64.94252402,0,127.44521821145035,0,1440.8333,100
9,COW-10000253,12/07/2025,181.8333,222,808.3333,631.8333,7,266.1667,71.23716093243692,1,135.02719589108023,0,1440.1667,100
9,COW-10000253,13/07/2025,181.6667,186,740,700.8333,8,195.1667,75.11246813039962,5,144.46886688108867,0,1440.8333,100
9,COW-10000253,14/07/2025,240.3333,200.1667,783.1667,657.5,0,207.6667,74.35668775848855,2,133.65392636392252,0,1440.6667,100
9,COW-10000253,15/07/2025,309.5,246.1667,675,618.8333,5,171,87.45559917785606,2,160.50746995856372,0,1293.8333,90
9,COW-10000253,16/07/2025,348.1667,171.6667,757.3333,683.3333,2,146.1667,74.40707791463913,5,148.36824170862397,0,1440.6667,100
9,COW-10000253,17/07/2025,260,213.5,758.3333,682.1667,0,190.6667,76.92648837649959,5,146.53767757113437,0,1440.5,100
9,COW-10000253,18/07/2025,286.1667,437.1667,580.8333,860,0,131.5,124.51467039462388,23,221.7445463552304,1,1440.8333,100
9,COW-10000253,19/07/2025,393.3333,300.5,731.1667,709.6667,0,164,111.84819971529164,25,191.27338527461018,4,1440.8333,100
9,COW-10000253,20/07/2025,370.5,375,622.5,818.1667,0,118.3333,123.43232264732775,22,228.8853805962121,0,1440.6667,100
9,COW-10000253,21/07/2025,324.8333,495.3333,568.5,872.3333,0,110.1667,135.39358221333174,11,235.39780409367805,0,1440.8333,100
9,COW-10000253,22/07/2025,259,187.3333,530.6667,910.1667,0,158,97.51958617811054,8,201.47504240601927,0,1440.8333,100
9,COW-10000253,23/07/2025,189.3333,135.5,671.8333,769,0,185.1667,85.03822303714608,2,168.70451952005962,0,1440.8333,100
9,COW-10000253,24/07/2025,92.5,104.1667,630.5,810.3333,4,274.6667,83.79564411258202,2,168.99952354011955,0,1440.8333,100
9,COW-10000253,25/07/2025,100.6667,135.3333,768.1667,672.6667,0,316,74.47630551869364,5,144.8930528165289,0,1440.8333,100
9,COW-10000253,26/07/2025,154.8333,186,751.3333,689.1667,0,249.6667,78.21024517680323,5,151.93819395579717,0,1440.5,100
9,COW-10000253,27/07/2025,268,244.6667,677.3333,763.5,0,140.3333,84.90347819551697,6,160.75320576435573,0,1440.8333,100
